Removed Pin From Net: NetName=+24V Pin=JFAN1-1
Removed Pin From Net: NetName=PWM_FAN1 Pin=JFAN1-2
Removed Pin From Net: NetName=RPM_FAN1 Pin=JFAN1-3
Removed Pin From Net: NetName=+24V Pin=JFAN2-1
Removed Pin From Net: NetName=PWM_FAN2 Pin=JFAN2-2
Removed Pin From Net: NetName=RPM_FAN2 Pin=JFAN2-3
Removed Member From Class: ClassName=CAN Member=C60
Removed Member From Class: ClassName=ETR_CELLMETER_MASTER Member=JFAN1
Removed Member From Class: ClassName=ETR_CELLMETER_MASTER Member=JFAN2
Removed Member From Class: ClassName=Cooling Member=TP?
Removed Member From Class: ClassName=Master_Supply Member=TP?
Removed Member From Class: ClassName=MCU Member=TP?
Change Component Designator: OldDesignator=C3 NewDesignator=C1
Add component (AddParameter): Name = "Number of Circuits"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Contacts"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Poles"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Positions"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Rows"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operate Time"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Orientation"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pitch"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=1,30000, 10=1,15000, 25=1,11000, 50=1,07000, 100=1,02000, 250=0,94400 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 2"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 3"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product name"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Relay Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Release Time"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Row Spacing"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Source"; Value = "Electromechanical.SchLib"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "1183"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 2"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 3"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Throw Configuration"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "USB Standard"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=J3(J_NanoFit_1x4_V)
Add component (AddParameter): Name = ".Creator"; Value = "DR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = ".PCBcheck"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = ".SCHcheck"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Application"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Approvals"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Headers and Wire Housings"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Coil Current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Coil Resistance"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Coil Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Coil Voltage (DC)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Color"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Connections"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Connector Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Current Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Gender"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Mating Length"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Resistance"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Shape"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Design Item ID"; Value = "J_NanoFit_1x4_V_W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Fastening Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gender"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Glow Wire Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Halogen Free"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Housing Color"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Housing Material"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Insulation Color"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Insulation Material"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Insulation Resistance"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Life (Hours)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "Molex"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 2"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer part number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "105309-2104"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 2"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Voltage Rating (DC)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Maximum current"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Maximum voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Circuits"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Contacts"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Poles"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Positions"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Rows"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operate Time"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Orientation"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pitch"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=1,30000, 10=1,15000, 25=1,11000, 50=1,07000, 100=1,02000, 250=0,94400 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 2"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 3"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product name"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Relay Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Release Time"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Row Spacing"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Source"; Value = "Electromechanical.SchLib"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "1183"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 2"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 3"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Throw Configuration"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "USB Standard"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=+24V Pin=J2-1
Added Pin To Net: NetName=PWM_FAN1 Pin=J2-2
Added Pin To Net: NetName=RPM_FAN1 Pin=J2-3
Added Pin To Net: NetName=+24V Pin=J3-1
Added Pin To Net: NetName=PWM_FAN2 Pin=J3-2
Added Pin To Net: NetName=RPM_FAN2 Pin=J3-3
Change Net Name : Old Net Name=NetC3_1 New Net Name=NetC1_1
Change Net Name : Old Net Name=NetC3_2 New Net Name=NetC1_2
Change Net Name : Old Net Name=NetC6_1 New Net Name=NetC5_1
Change Net Name : Old Net Name=NetC11_2 New Net Name=NetC10_2
Change Net Name : Old Net Name=NetC12_1 New Net Name=NetC11_1
